00685  159.121  37.011
00686  159.664  37.105
00687  160.207  37.290
00688  160.752  37.402
00689  161.297  37.502
00690  161.844  37.601
00691  162.391  37.689
00692  162.940  37.797
00693  163.489  37.896
00694  164.040  37.978
00695  164.591  38.071
00696  165.144  38.179
00697  165.697  38.262
00698  166.251  38.363
00699  166.807  38.459
00700  167.363  38.554
00701  167.920  38.626
00702  168.479  38.739
00703  169.038  38.831
00704  169.598  38.922
00705  170.160  39.013
00706  170.722  39.115
00707  171.286  39.205
00708  171.850  39.293
00709  172.415  39.380
00710  172.982  39.479
00711  173.549  39.572
00712  174.117  39.658
00713  174.687  39.742
00714  175.257  39.828
00715  175.829  39.906
00716  176.401  40.002
00717  176.975  40.093
00718  177.549  40.183
00719  178.124  40.268
00720  178.701  40.355
00721  179.278  40.410
00722  179.857  40.509
00723  180.436  40.616
00724  181.017  40.782
00725  181.598  40.859
00726  182.181  40.943
00727  182.764  41.018
00728  183.349  41.091
00729  183.934  41.170
00730  184.521  41.254
00731  185.108  41.331
00732  185.697  41.404
00733  186.286  41.476
00734  186.877  41.543
00735  187.468  41.609
00736  188.060  41.681
00737  188.654  41.751
00738  189.248  41.819
00739  189.844  41.883
00740  190.440  41.958
00741  191.037  42.030
00742  191.635  42.093
00743  192.235  42.169
00744  192.835  42.230
00745  193.436  42.299
00746  194.038  42.361
00747  194.641  42.410
00748  195.245  42.476
00749  195.850  42.534
00750  196.456  42.590
00751  197.063  42.638
00752  197.670  42.697
00753  198.279  42.755
00754  198.888  42.805
00755  199.499  42.852
00756  200.110  42.911
00757  200.722  42.963
00758  201.336  43.012
00759  201.950  43.061
00760  202.564  43.107
00761  203.180  43.195
00762  203.797  43.237
00763  204.414  43.278
00764  205.033  43.315
00765  205.652  43.352
00766  206.272  43.386
00767  206.893  43.419
00768  207.514  43.454
00769  208.137  43.490
00770  208.760  43.523
00771  209.384  43.557
00772  210.009  43.588
00773  210.635  43.616
00774  211.261  43.647
00775  211.888  43.672
00776  212.516  43.698
00777  213.145  43.727
00778  213.774  43.751
00779  214.405  43.776
00780  215.036  43.796
00781  215.667  43.816
00782  216.299  43.836
00783  216.932  43.855
00784  217.566  43.872
00785  218.200  43.888
00786  218.835  43.905
00787  219.471  43.919
00788  220.107  43.931
00789  220.744  43.942
00790  221.382  43.952
00791  222.020  43.960
00792  222.659  43.967
00793  223.298  44.032
00794  223.938  44.029
00795  224.579  44.025
00796  225.220  44.019
00797  225.861  44.014
00798  226.503  44.008
00799  227.146  44.002
00800  227.789  43.988
00801  228.433  43.982
00802  229.077  43.981
00803  229.721  43.970
00804  230.366  43.953
00805  231.012  43.932
00806  231.658  43.927
00807  232.304  43.919
00808  232.950  43.918
00809  233.598  43.902
00810  234.245  43.891
00811  234.893  43.882
00812  235.541  43.876
00813  236.190  43.861
00814  236.838  43.851
00815  237.487  43.830
00816  238.137  43.818
00817  238.787  43.807
00818  239.437  43.791
00819  240.087  43.762
00820  240.737  43.742
00821  241.388  43.728
00822  242.039  43.700
00823  242.690  43.679
00824  243.341  43.660
00825  243.993  43.633
00826  244.644  43.610
00827  245.296  43.577
00828  245.948  43.569
00829  246.600  43.553
00830  247.252  43.542
00831  247.904  43.525
00832  248.557  43.487
00833  249.209  43.464
00834  249.861  43.434
00835  250.514  43.411
00836  251.166  43.382
00837  251.818  43.364
00838  252.471  43.338
00839  253.123  43.321
00840  253.775  43.301
00841  254.428  43.279
00842  255.080  43.249
00843  255.732  43.223
00844  256.384  43.190
00845  257.036  43.158
00846  257.687  43.123
00847  258.339  43.089
00848  258.990  43.056
00849  259.642  43.027
00850  260.293  42.996
00851  260.943  42.972
00852  261.594  42.945
00853  262.244  42.918
00854  262.895  42.883
00855  263.544  42.857
00856  264.194  42.823
00857  264.843  42.787
00858  265.492  42.760
00859  266.141  42.734
00860  266.789  42.699
00861  267.438  42.669
00862  268.085  42.640
00863  268.732  42.618
00864  269.379  42.590
00865  270.026  42.565
00866  270.672  42.519
00867  271.318  42.521
00868  271.963  42.503
00869  272.608  42.455
00870  273.252  42.293
00871  273.896  42.397
00872  274.539  42.365
00873  275.182  42.340
00874  275.825  42.314
00875  276.467  42.292
00876  277.108  42.275
00877  277.749  42.233
00878  278.389  42.226
00879  279.029  42.200
00880  279.668  42.174
00881  280.306  42.142
00882  280.944  42.117
00883  281.582  42.085
00884  282.218  42.056
00885  282.854  42.017
00886  283.490  42.015
00887  284.124  41.981
00888  284.759  41.957
00889  285.392  41.930
00890  286.025  41.908
00891  286.657  41.886
00892  287.288  41.869
00893  287.919  41.844
00894  288.549  41.816
00895  289.178  41.792
00896  289.806  41.770
00897  290.434  41.747
00898  291.061  41.723
00899  291.687  41.697
00900  292.312  41.668
00901  292.937  41.639
00902  293.560  41.609
00903  294.183  41.544
00904  294.806  41.517
00905  295.427  41.496
00906  296.047  41.458
00907  296.667  41.441
00908  297.286  41.406
00909  297.904  41.391
00910  298.521  41.372
00911  299.137  41.338
00912  299.753  41.302
00913  300.367  41.285
00914  300.981  41.262
00915  301.594  41.237
00916  302.206  41.213
00917  302.817  41.178
00918  303.427  41.159
00919  304.036  41.118
00920  304.644  41.081
00921  305.251  41.079
00922  305.858  41.047
00923  306.463  41.017
00924  307.068  40.966
00925  307.671  40.940
00926  308.274  40.924
00927  308.876  40.905
00928  309.477  40.871
00929  310.076  40.819
00930  310.675  40.792
00931  311.273  40.756
00932  311.870  40.736
00933  312.466  40.710
00934  313.061  40.664
00935  313.655  40.637
00936  314.248  40.607
00937  314.840  40.561
00938  315.431  40.480
00939  316.021  40.445
00940  316.610  40.395
00941  317.198  40.365
00942  317.786  40.324
00943  318.372  40.452
00944  318.957  40.261
00945  319.541  40.223
00946  320.124  40.192
00947  320.706  40.161
00948  321.287  40.129
00949  321.867  40.091
00950  322.446  40.049
00951  323.024  40.007
00952  323.602  39.972
00953  324.178  39.921
00954  324.753  39.878
00955  325.327  39.831
00956  325.900  39.793
00957  326.472  39.743
00958  327.043  39.705
00959  327.613  39.675
00960  328.182  39.631
00961  328.750  39.587
00962  329.317  39.529
00963  329.883  39.486
00964  330.448  39.428
00965  331.012  39.370
00966  331.575  39.323
00967  332.137  39.275
00968  332.698  39.223
00969  333.258  39.176
00970  333.817  39.139
00971  334.375  39.091
00972  334.932  39.003
00973  335.488  38.956
00974  336.043  38.909
00975  336.597  38.847
00976  337.150  38.793
00977  337.702  38.738
00978  338.253  38.688
00979  338.803  38.607
00980  339.352  38.558
00981  339.900  38.496
00982  340.448  38.431
00983  340.994  38.375
00984  341.539  38.323
00985  342.083  38.263
00986  342.626  38.207
00987  343.169  38.143
00988  343.710  38.078
00989  344.250  38.016
00990  344.790  37.949
00991  345.328  37.887
00992  345.866  37.817
00993  346.402  37.740
00994  346.938  37.682
00995  347.473  37.617
00996  348.006  37.548
00997  348.539  37.484
00998  349.071  37.420
00999  349.602  37.373
01000  350.132  37.312
01001  350.661  37.252
01002  351.190  37.193
01003  351.717  37.135
01004  352.243  37.073
01005  352.769  37.008
01006  353.293  36.880
01007  353.817  36.816
01008  354.340  36.750
01009  354.862  36.685
01010  355.383  36.620
01011  355.903  36.555
01012  356.422  36.489
01013  356.941  36.424
01014  357.458  36.357
01015  357.975  36.291
01016  358.491  36.224
01017  359.006  36.158
01018  359.520  36.091
01019    0.034  36.076
01020    0.546  36.076
01021    1.058  36.076
01022    1.569  36.010
01023    2.079  35.946
01024    2.588  35.881
01025    3.096  35.815
01026    3.604  35.749
01027    4.110  35.682
01028    4.616  35.617
01029    5.122  35.550
01030    5.626  35.484
01031    6.130  35.416
01032    6.632  35.349
01033    7.134  35.280
01034    7.636  35.213
01035    8.136  35.147
01036    8.636  35.081
01037    9.135  35.013
01038    9.633  34.946
01039   10.131  34.879
01040   10.628  34.811
01041   11.124  34.745
01042   11.619  34.678
01043   12.114  34.613
01044   12.607  34.549
01045   13.101  34.483
01046   13.593  34.417
01047   14.085  34.351
01048   14.576  34.285
01049   15.066  34.153
01050   15.556  34.086
01051   16.045  34.021
01052   16.533  33.955
01053   17.021  33.889
