00466 0438815346 55.076751 06:08:29 17:54:25 
00467 0438904120 55.528634 06:08:14 17:54:05 
00468 0438992895 55.980320 06:07:59 17:53:45 
00469 0439081669 56.431815 06:07:45 17:53:26 
00470 0439170444 56.883124 06:07:30 17:53:06 
00471 0439259218 57.334254 06:07:16 17:52:47 
00472 0439347992 57.785211 06:07:01 17:52:28 
00473 0439436767 58.235998 06:06:47 17:52:09 
00474 0439525541 58.686624 06:06:33 17:51:50 
00475 0439614316 59.137092 06:06:19 17:51:31 
00476 0439703090 59.587409 06:06:05 17:51:13 
00477 0439791864 60.037580 06:05:52 17:50:54 
00478 0439880639 60.487612 06:05:38 17:50:36 
00479 0439969413 60.937510 06:05:24 17:50:18 
00480 0440058188 61.387279 06:05:11 17:50:00 
00481 0440146962 61.836925 06:04:57 17:49:43 
00482 0440235736 62.286453 06:04:44 17:49:25 
00483 0440324511 62.735871 06:04:31 17:49:07 
00484 0440413285 63.185182 06:04:18 17:48:50 
00485 0440502060 63.634394 06:04:05 17:48:33 
00486 0440590834 64.083511 06:03:52 17:48:16 
00487 0440679609 64.532539 06:03:39 17:47:59 
00488 0440768383 64.981483 06:03:26 17:47:43 
00489 0440857157 65.430351 06:03:14 17:47:26 
00490 0440945932 65.879146 06:03:01 17:47:10 
00491 0441034706 66.327876 06:02:49 17:46:54 
00492 0441123481 66.776545 06:02:36 17:46:38 
00493 0441212255 67.225159 06:02:24 17:46:22 
00494 0441301029 67.673724 06:02:12 17:46:06 
00495 0441389804 68.122245 06:02:00 17:45:50 
00496 0441478578 68.570729 06:01:48 17:45:35 
00497 0441567353 69.019180 06:01:36 17:45:20 
00498 0441656127 69.467605 06:01:24 17:45:05 
00499 0441744901 69.916009 06:01:13 17:44:50 
00500 0441833676 70.364398 06:01:01 17:44:35 
00501 0441922450 70.812777 06:00:50 17:44:20 
00502 0442011225 71.261153 06:00:38 17:44:06 
00503 0442099999 71.709530 06:00:27 17:43:51 
00504 0442188773 72.157915 06:00:16 17:43:37 
00505 0442277548 72.606313 06:00:04 17:43:23 
00506 0442366322 73.054730 05:59:53 17:43:09 
00507 0442455097 73.503172 05:59:42 17:42:56 
00508 0442543871 73.951643 05:59:31 17:42:42 
00509 0442632645 74.400151 05:59:21 17:42:29 
00510 0442721420 74.848699 05:59:10 17:42:15 
00511 0442810194 75.297295 05:58:59 17:42:02 
00512 0442898969 75.745944 05:58:49 17:41:49 
00513 0442987743 76.194652 05:58:38 17:41:36 
00514 0443076517 76.643423 05:58:28 17:41:24 
00515 0443165292 77.092264 05:58:17 17:41:11 
00516 0443254066 77.541181 05:58:07 17:40:59 
00517 0443342841 77.990179 05:57:57 17:40:47 
00518 0443431615 78.439264 05:57:47 17:40:34 
00519 0443520390 78.888441 05:57:36 17:40:22 
00520 0443609164 79.337717 05:57:26 17:40:11 
00521 0443697938 79.787096 05:57:16 17:39:59 
00522 0443786713 80.236585 05:57:06 17:39:47 
00523 0443875487 80.686189 05:56:57 17:39:36 
00524 0443964262 81.135914 05:56:47 17:39:25 
00525 0444053036 81.585766 05:56:37 17:39:14 
00526 0444141810 82.035749 05:56:27 17:39:02 
00527 0444230585 82.485871 05:56:18 17:38:52 
00528 0444319359 82.936136 05:56:08 17:38:41 
00529 0444408134 83.386551 05:55:59 17:38:30 
00530 0444496908 83.837120 05:55:49 17:38:20 
00531 0444585682 84.287850 05:55:40 17:38:09 
00532 0444674457 84.738746 05:55:30 17:37:59 
00533 0444763231 85.189815 05:55:21 17:37:49 
00534 0444852006 85.641061 05:55:12 17:37:39 
00535 0444940780 86.092490 05:55:03 17:37:29 
00536 0445029554 86.544108 05:54:53 17:37:19 
00537 0445118329 86.995922 05:54:44 17:37:09 
